UF;COD_UF;CÓDI52;NOME;População;IDHM;IDHM_Renda;IDHM_Longevidade;IDHM_Educação
MS;50;5006309;Paranaíba;41.495;0.721;0.727;0.823;0.627
MS;50;5006358;Paranhos;13.494;0.588;0.566;0.811;0.444
MS;50;5006408;Pedro Gomes;7.794;0.671;0.672;0.801;0.562
MS;50;5006606;Ponta Porã;86.717;0.701;0.708;0.812;0.598
MS;50;5006903;Porto Murtinho;16.514;0.666;0.677;0.830;0.526
MS;50;5007109;Ribas do Rio Pardo;23.167;0.664;0.681;0.830;0.519
MS;50;5007208;Rio Brilhante;34.776;0.715;0.720;0.861;0.590
MS;50;5007307;Rio Negro;4.910;0.760;0.721;0.863;0.705
MS;50;5007406;Rio Verde de Mato Grosso;19.462;0.673;0.686;0.852;0.521
MS;50;5007505;Rochedo;5.252;0.651;0.676;0.830;0.491
MS;50;5007554;Santa Rita do Pardo;7.633;0.642;0.655;0.800;0.505
MS;50;5007695;São Gabriel do Oeste;24.982;0.729;0.751;0.850;0.608
MS;50;5007802;Selvíria;6.455;0.682;0.668;0.825;0.576
MS;50;5007703;Sete Quedas;10.832;0.614;0.660;0.778;0.450
